ref_compo,categorie,aero,desc,lifespan,taux_usure_actuel,cout
ECLE175-E175_3327-43,Composants Secondaires,E175_3327,Éclairage de la cabine,10639,42.511259,4965
SYSE175-E175_3327-44,Composants Secondaires,E175_3327,Système d'approvisionnement en eau,12796,31.924476,4701
REAA330-A330_4129-0,Composants Critiques,A330_4129,Réacteur gauche,13045,30.616065000000003,15552
REAA330-A330_4129-1,Composants Critiques,A330_4129,Réacteur droit,13626,32.139682,17559
SYSA330-A330_4129-2,Composants Critiques,A330_4129,Système de navigation,10541,8.051337,16514
ORDA330-A330_4129-3,Composants Critiques,A330_4129,Ordinateur de vol,10441,33.295637000000006,16047
AUTA330-A330_4129-4,Composants Critiques,A330_4129,Autopilote,14847,28.969779,19362
SYSA330-A330_4129-5,Composants Critiques,A330_4129,Système de contrôle de vol,12580,45.14706,19492
RADA330-A330_4129-6,Composants Critiques,A330_4129,Radar météorologique,11923,53.46111100000001,17567
SYSA330-A330_4129-7,Composants Critiques,A330_4129,Système de communication radio,10370,58.96609,19214
SYSA330-A330_4129-8,Composants Critiques,A330_4129,Système de gestion de carburant,13219,26.072983,18351
SYSA330-A330_4129-9,Composants Critiques,A330_4129,Système d'alerte de proximité au sol (GPWS),10423,19.985611,18680
SYSA330-A330_4129-10,Composants Critiques,A330_4129,Système de commande des gaz,11747,9.133079000000002,18091
UNIA330-A330_4129-11,Composants Critiques,A330_4129,Unité de gestion de l'air,13224,65.755768,17834
SYSA330-A330_4129-12,Composants Critiques,A330_4129,Système de gestion électrique,10409,40.27781300000001,16266
SYSA330-A330_4129-13,Composants Critiques,A330_4129,Système d'atterrissage automatique,13537,62.180109,15045
SYSA330-A330_4129-14,Composants Critiques,A330_4129,Système de surveillance du trafic aérien,10023,16.552811000000002,17135
SYSA330-A330_4129-15,Composants Majeurs,A330_4129,Système hydraulique principal,14811,12.679727000000003,14197
GENA330-A330_4129-16,Composants Majeurs,A330_4129,Générateur électrique,13716,38.639812,10833
TRAA330-A330_4129-17,Composants Majeurs,A330_4129,Train d'atterrissage principal,10389,44.44667300000001,12512
TRAA330-A330_4129-18,Composants Majeurs,A330_4129,Train d'atterrissage avant,13964,21.117948,14173
SYSA330-A330_4129-19,Composants Majeurs,A330_4129,Système anti-givre,14807,65.827499,13366
AILA330-A330_4129-20,Composants Majeurs,A330_4129,Ailerons,10524,22.111868,10290
EMPA330-A330_4129-21,Composants Majeurs,A330_4129,Empennage,13736,39.310952000000015,10528
FLAA330-A330_4129-22,Composants Majeurs,A330_4129,Flaps,11025,17.110925,14480
SPOA330-A330_4129-23,Composants Majeurs,A330_4129,Spoilers,13426,40.64828200000001,12456
FREA330-A330_4129-24,Composants Majeurs,A330_4129,Freins,11015,54.915355000000005,12664
SYSA330-A330_4129-25,Composants Majeurs,A330_4129,Système de contrôle des surfaces de vol,11125,56.986625,12191
GOUA330-A330_4129-26,Composants Majeurs,A330_4129,Gouvernail de direction,12643,56.032151,12059
SYSA330-A330_4129-27,Composants Majeurs,A330_4129,Système de pressurisation,11338,40.53526599999999,13233
SYSA330-A330_4129-28,Composants Majeurs,A330_4129,Système de conditionnement d'air,10343,57.761051,13453
SYSA330-A330_4129-29,Composants Majeurs,A330_4129,Système d'extinction d'incendie,11971,14.147847,10109
ECLA330-A330_4129-30,Composants Secondaires,A330_4129,Éclairage de cabine,12779,11.537902999999998,4788
SIEA330-A330_4129-31,Composants Secondaires,A330_4129,Siège pilote,12106,22.873042,2151
SIEA330-A330_4129-32,Composants Secondaires,A330_4129,Siège copilote,14200,57.7694,3722
SYSA330-A330_4129-33,Composants Secondaires,A330_4129,Système de divertissement en vol,13985,58.43964500000001,2723
SYSA330-A330_4129-34,Composants Secondaires,A330_4129,Système d'annonce publique,13876,11.428932,2021
TOIA330-A330_4129-35,Composants Secondaires,A330_4129,Toilettes,13230,51.19910999999998,4801
SYSA330-A330_4129-36,Composants Majeurs,A330_4129,Système de conditionnement d'air,10343,60.251051,13453
DETA330-A330_4129-37,Composants Secondaires,A330_4129,Détecteurs de fumée,11066,44.64376199999998,2147
ECLA330-A330_4129-38,Composants Secondaires,A330_4129,Éclairage d'urgence,14359,54.557963,4936
PORA330-A330_4129-39,Composants Secondaires,A330_4129,Porte cargo,11447,56.685979,2850
SYSA330-A330_4129-40,Composants Secondaires,A330_4129,Systèmes d'oxygène d'urgence,13038,60.442166,4745
PORA330-A330_4129-41,Composants Secondaires,A330_4129,Portes passagers,13107,10.460599,3053
HUBA330-A330_4129-42,Composants Secondaires,A330_4129,Hublots,68978,40.510746000000005,3593
ECLA330-A330_4129-43,Composants Secondaires,A330_4129,Éclairage de la cabine,10639,7.185923000000001,4965
SYSA330-A330_4129-44,Composants Secondaires,A330_4129,Système d'approvisionnement en eau,12796,12.957372,4701
REAA320-A320_6678-0,Composants Critiques,A320_6678,Réacteur gauche,13045,17.513475000000003,15552
REAA320-A320_6678-1,Composants Critiques,A320_6678,Réacteur droit,13626,63.17023,17559
SYSA320-A320_6678-2,Composants Critiques,A320_6678,Système de navigation,10541,43.99255499999999,16514
ORDA320-A320_6678-3,Composants Critiques,A320_6678,Ordinateur de vol,10441,23.067055000000003,16047
AUTA320-A320_6678-4,Composants Critiques,A320_6678,Autopilote,14847,65.30418499999999,19362
SYSA320-A320_6678-5,Composants Critiques,A320_6678,Système de contrôle de vol,12580,52.91589999999999,19492
RADA320-A320_6678-6,Composants Critiques,A320_6678,Radar météorologique,11923,13.094165000000002,17567
SYSA320-A320_6678-7,Composants Critiques,A320_6678,Système de communication radio,10370,25.32635,19214
SYSA320-A320_6678-8,Composants Critiques,A320_6678,Système de gestion de carburant,13219,56.00224500000001,18351
SYSA320-A320_6678-9,Composants Critiques,A320_6678,Système d'alerte de proximité au sol (GPWS),10423,52.381665,18680
SYSA320-A320_6678-10,Composants Critiques,A320_6678,Système de commande des gaz,11747,19.803685,18091
UNIA320-A320_6678-11,Composants Critiques,A320_6678,Unité de gestion de l'air,13224,34.666520000000006,17834
SYSA320-A320_6678-12,Composants Critiques,A320_6678,Système de gestion électrique,10409,12.929695000000002,16266
SYSA320-A320_6678-13,Composants Critiques,A320_6678,Système d'atterrissage automatique,13537,58.89413500000001,15045
SYSA320-A320_6678-14,Composants Critiques,A320_6678,Système de surveillance du trafic aérien,10023,43.659665,17135
SYSA320-A320_6678-15,Composants Majeurs,A320_6678,Système hydraulique principal,14811,45.97340499999999,14197
GENA320-A320_6678-16,Composants Majeurs,A320_6678,Générateur électrique,13716,14.937180000000003,10833
TRAA320-A320_6678-17,Composants Majeurs,A320_6678,Train d'atterrissage principal,10389,41.982595,12512
TRAA320-A320_6678-18,Composants Majeurs,A320_6678,Train d'atterrissage avant,13964,60.659220000000005,14173
SYSA320-A320_6678-19,Composants Majeurs,A320_6678,Système anti-givre,14807,27.459985000000003,13366
AILA320-A320_6678-20,Composants Majeurs,A320_6678,Ailerons,10524,37.85802,10290
EMPA320-A320_6678-21,Composants Majeurs,A320_6678,Empennage,13736,19.55428,10528
FLAA320-A320_6678-22,Composants Majeurs,A320_6678,Flaps,11025,45.776375000000016,14480
SPOA320-A320_6678-23,Composants Majeurs,A320_6678,Spoilers,13426,57.459230000000005,12456
FREA320-A320_6678-24,Composants Majeurs,A320_6678,Freins,11015,55.337825,12664
SYSA320-A320_6678-25,Composants Majeurs,A320_6678,Système de contrôle des surfaces de vol,11125,48.34187499999999,12191
GOUA320-A320_6678-26,Composants Majeurs,A320_6678,Gouvernail de direction,12643,68.95976500000002,12059
SYSA320-A320_6678-27,Composants Majeurs,A320_6678,Système de pressurisation,11338,50.15399000000001,13233
SYSA320-A320_6678-28,Composants Majeurs,A320_6678,Système de conditionnement d'air,10343,26.663265,13453
SYSA320-A320_6678-29,Composants Majeurs,A320_6678,Système d'extinction d'incendie,11971,22.125205,10109
ECLA320-A320_6678-30,Composants Secondaires,A320_6678,Éclairage de cabine,12779,47.186045000000014,4788
SIEA320-A320_6678-31,Composants Secondaires,A320_6678,Siège pilote,12106,26.810630000000003,2151
SIEA320-A320_6678-32,Composants Secondaires,A320_6678,Siège copilote,14200,41.70100000000001,3722
SYSA320-A320_6678-33,Composants Secondaires,A320_6678,Système de divertissement en vol,13985,55.25717499999998,2723
SYSA320-A320_6678-34,Composants Secondaires,A320_6678,Système d'annonce publique,13876,54.15397999999999,2021
TOIA320-A320_6678-35,Composants Secondaires,A320_6678,Toilettes,13230,41.94165,4801
SYSA320-A320_6678-36,Composants Majeurs,A320_6678,Système de conditionnement d'air,10343,17.183265000000002,13453
DETA320-A320_6678-37,Composants Secondaires,A320_6678,Détecteurs de fumée,11066,47.89143,2147
ECLA320-A320_6678-38,Composants Secondaires,A320_6678,Éclairage d'urgence,14359,16.376945,4936
PORA320-A320_6678-39,Composants Secondaires,A320_6678,Porte cargo,11447,66.94718499999999,2850
SYSA320-A320_6678-40,Composants Secondaires,A320_6678,Systèmes d'oxygène d'urgence,13038,61.84749000000001,4745
PORA320-A320_6678-41,Composants Secondaires,A320_6678,Portes passagers,13107,65.43648499999999,3053
HUBA320-A320_6678-42,Composants Secondaires,A320_6678,Hublots,68978,37.524032000000005,3593
ECLA320-A320_6678-43,Composants Secondaires,A320_6678,Éclairage de la cabine,10639,67.45634500000001,4965
SYSA320-A320_6678-44,Composants Secondaires,A320_6678,Système d'approvisionnement en eau,12796,55.95058000000001,4701
REAA321-A321_5105-0,Composants Critiques,A321_5105,Réacteur gauche,13045,23.465205000000008,15552
REAA321-A321_5105-1,Composants Critiques,A321_5105,Réacteur droit,13626,19.158474000000005,17559
SYSA321-A321_5105-2,Composants Critiques,A321_5105,Système de navigation,10541,10.739309,16514
ORDA321-A321_5105-3,Composants Critiques,A321_5105,Ordinateur de vol,10441,30.074409000000003,16047
AUTA321-A321_5105-4,Composants Critiques,A321_5105,Autopilote,14847,21.295103000000005,19362
SYSA321-A321_5105-5,Composants Critiques,A321_5105,Système de contrôle de vol,12580,57.19041999999999,19492
RADA321-A321_5105-6,Composants Critiques,A321_5105,Radar météorologique,11923,54.67262699999999,17567
SYSA321-A321_5105-7,Composants Critiques,A321_5105,Système de communication radio,10370,14.484129999999997,19214
SYSA321-A321_5105-8,Composants Critiques,A321_5105,Système de gestion de carburant,13219,23.292931,18351
SYSA321-A321_5105-9,Composants Critiques,A321_5105,Système d'alerte de proximité au sol (GPWS),10423,38.559127,18680
SYSA321-A321_5105-10,Composants Critiques,A321_5105,Système de commande des gaz,11747,10.443203,18091
UNIA321-A321_5105-11,Composants Critiques,A321_5105,Unité de gestion de l'air,13224,33.447176000000006,17834
SYSA321-A321_5105-12,Composants Critiques,A321_5105,Système de gestion électrique,10409,24.327241,16266
SYSA321-A321_5105-13,Composants Critiques,A321_5105,Système d'atterrissage automatique,13537,25.402913,15045
SYSA321-A321_5105-14,Composants Critiques,A321_5105,Système de surveillance du trafic aérien,10023,32.869527,17135
SYSA321-A321_5105-15,Composants Majeurs,A321_5105,Système hydraulique principal,14811,71.72453900000001,14197
GENA321-A321_5105-16,Composants Majeurs,A321_5105,Générateur électrique,13716,49.02488400000001,10833
TRAA321-A321_5105-17,Composants Majeurs,A321_5105,Train d'atterrissage principal,10389,31.190260999999992,12512
TRAA321-A321_5105-18,Composants Majeurs,A321_5105,Train d'atterrissage avant,13964,23.415436000000003,14173
SYSA321-A321_5105-19,Composants Majeurs,A321_5105,Système anti-givre,14807,51.54114300000001,13366
AILA321-A321_5105-20,Composants Majeurs,A321_5105,Ailerons,10524,46.54487600000001,10290
EMPA321-A321_5105-21,Composants Majeurs,A321_5105,Empennage,13736,54.09186400000001,10528
FLAA321-A321_5105-22,Composants Majeurs,A321_5105,Flaps,11025,36.210225,14480
SPOA321-A321_5105-23,Composants Majeurs,A321_5105,Spoilers,13426,31.218674000000004,12456
FREA321-A321_5105-24,Composants Majeurs,A321_5105,Freins,11015,15.731735000000002,12664
SYSA321-A321_5105-25,Composants Majeurs,A321_5105,Système de contrôle des surfaces de vol,11125,38.205125,12191
GOUA321-A321_5105-26,Composants Majeurs,A321_5105,Gouvernail de direction,12643,12.033907,12059
SYSA321-A321_5105-27,Composants Majeurs,A321_5105,Système de pressurisation,11338,59.295962,13233
SYSA321-A321_5105-28,Composants Majeurs,A321_5105,Système de conditionnement d'air,10343,31.801207,13453
SYSA321-A321_5105-29,Composants Majeurs,A321_5105,Système d'extinction d'incendie,11971,33.563379000000005,10109
ECLA321-A321_5105-30,Composants Secondaires,A321_5105,Éclairage de cabine,12779,58.56937099999999,4788
SIEA321-A321_5105-31,Composants Secondaires,A321_5105,Siège pilote,12106,56.63799399999999,2151
SIEA321-A321_5105-32,Composants Secondaires,A321_5105,Siège copilote,14200,69.7758,3722
SYSA321-A321_5105-33,Composants Secondaires,A321_5105,Système de divertissement en vol,13985,58.71326500000001,2723
SYSA321-A321_5105-34,Composants Secondaires,A321_5105,Système d'annonce publique,13876,45.050724,2021
TOIA321-A321_5105-35,Composants Secondaires,A321_5105,Toilettes,13230,50.22227,4801
SYSA321-A321_5105-36,Composants Majeurs,A321_5105,Système de conditionnement d'air,10343,36.921207,13453
DETA321-A321_5105-37,Composants Secondaires,A321_5105,Détecteurs de fumée,11066,9.425034,2147
ECLA321-A321_5105-38,Composants Secondaires,A321_5105,Éclairage d'urgence,14359,50.260791000000005,4936
PORA321-A321_5105-39,Composants Secondaires,A321_5105,Porte cargo,11447,62.658503,2850
SYSA321-A321_5105-40,Composants Secondaires,A321_5105,Systèmes d'oxygène d'urgence,13038,31.579262000000003,4745
PORA321-A321_5105-41,Composants Secondaires,A321_5105,Portes passagers,13107,14.367843,3053
HUBA321-A321_5105-42,Composants Secondaires,A321_5105,Hublots,68978,67.902322,3593
ECLA321-A321_5105-43,Composants Secondaires,A321_5105,Éclairage de la cabine,10639,54.50251099999998,4965
SYSA321-A321_5105-44,Composants Secondaires,A321_5105,Système d'approvisionnement en eau,12796,18.063804,4701
REAA350-A350_4603-0,Composants Critiques,A350_4603,Réacteur gauche,13045,46.02305500000001,15552
REAA350-A350_4603-1,Composants Critiques,A350_4603,Réacteur droit,13626,49.669454,17559
SYSA350-A350_4603-2,Composants Critiques,A350_4603,Système de navigation,10541,49.843239,16514
ORDA350-A350_4603-3,Composants Critiques,A350_4603,Ordinateur de vol,10441,40.035339,16047
AUTA350-A350_4603-4,Composants Critiques,A350_4603,Autopilote,14847,55.556413,19362
SYSA350-A350_4603-5,Composants Critiques,A350_4603,Système de contrôle de vol,12580,61.52382,19492
RADA350-A350_4603-6,Composants Critiques,A350_4603,Radar météorologique,11923,52.55341699999999,17567
SYSA350-A350_4603-7,Composants Critiques,A350_4603,Système de communication radio,10370,64.96423,19214
SYSA350-A350_4603-8,Composants Critiques,A350_4603,Système de gestion de carburant,13219,37.463801,18351
SYSA350-A350_4603-9,Composants Critiques,A350_4603,Système d'alerte de proximité au sol (GPWS),10423,44.28491699999999,18680
SYSA350-A350_4603-10,Composants Critiques,A350_4603,Système de commande des gaz,11747,41.97151299999999,18091
UNIA350-A350_4603-11,Composants Critiques,A350_4603,Unité de gestion de l'air,13224,34.526696,17834
SYSA350-A350_4603-12,Composants Critiques,A350_4603,Système de gestion électrique,10409,7.456811000000002,16266
SYSA350-A350_4603-13,Composants Critiques,A350_4603,Système d'atterrissage automatique,13537,14.097923,15045
SYSA350-A350_4603-14,Composants Critiques,A350_4603,Système de surveillance du trafic aérien,10023,27.563317,17135
SYSA350-A350_4603-15,Composants Majeurs,A350_4603,Système hydraulique principal,14811,29.965569,14197
GENA350-A350_4603-16,Composants Majeurs,A350_4603,Générateur électrique,13716,19.161564,10833
TRAA350-A350_4603-17,Composants Majeurs,A350_4603,Train d'atterrissage principal,10389,39.995231,12512
TRAA350-A350_4603-18,Composants Majeurs,A350_4603,Train d'atterrissage avant,13964,49.155156,14173
SYSA350-A350_4603-19,Composants Majeurs,A350_4603,Système anti-givre,14807,61.623253,13366
AILA350-A350_4603-20,Composants Majeurs,A350_4603,Ailerons,10524,50.683396,10290
EMPA350-A350_4603-21,Composants Majeurs,A350_4603,Empennage,13736,31.823144000000003,10528
FLAA350-A350_4603-22,Composants Majeurs,A350_4603,Flaps,11025,65.03347500000001,14480
SPOA350-A350_4603-23,Composants Majeurs,A350_4603,Spoilers,13426,12.063654,12456
FREA350-A350_4603-24,Composants Majeurs,A350_4603,Freins,11015,63.927685,12664
SYSA350-A350_4603-25,Composants Majeurs,A350_4603,Système de contrôle des surfaces de vol,11125,31.321375,12191
GOUA350-A350_4603-26,Composants Majeurs,A350_4603,Gouvernail de direction,12643,47.280297,12059
SYSA350-A350_4603-27,Composants Majeurs,A350_4603,Système de pressurisation,11338,17.294702,13233
SYSA350-A350_4603-28,Composants Majeurs,A350_4603,Système de conditionnement d'air,10343,33.948597,13453
SYSA350-A350_4603-29,Composants Majeurs,A350_4603,Système d'extinction d'incendie,11971,21.411209000000007,10109
ECLA350-A350_4603-30,Composants Secondaires,A350_4603,Éclairage de cabine,12779,25.399041,4788
SIEA350-A350_4603-31,Composants Secondaires,A350_4603,Siège pilote,12106,24.249374,2151
SIEA350-A350_4603-32,Composants Secondaires,A350_4603,Siège copilote,14200,30.9218,3722
SYSA350-A350_4603-33,Composants Secondaires,A350_4603,Système de divertissement en vol,13985,64.01731500000001,2723
SYSA350-A350_4603-34,Composants Secondaires,A350_4603,Système d'annonce publique,13876,34.674204,2021
TOIA350-A350_4603-35,Composants Secondaires,A350_4603,Toilettes,13230,49.43017,4801
SYSA350-A350_4603-36,Composants Majeurs,A350_4603,Système de conditionnement d'air,10343,65.94859699999999,13453
DETA350-A350_4603-37,Composants Secondaires,A350_4603,Détecteurs de fumée,11066,66.037214,2147
